-1.9799145348332379	-2.255878019476128
-1.9751425127627458	-2.249570939487185
-1.9703944970229041	-2.2432111534812385
-1.9656751483833674	-2.2368247799771948
-1.9609787303141815	-2.230406323693628
-1.9563030907128642	-2.2239629495456876
-1.951643081411671	-2.217493634077234
-1.9470086086802754	-2.2110192540232743
-1.9425365859206514	-2.204732199553084
-1.9381593749135946	-2.1985557239593065
-1.9337125425849553	-2.1922920961766246
-1.9292003222619925	-2.185943156089284
-1.9246743649680802	-2.1795701822253326
-1.9201597276445055	-2.173195096634668
-1.91566979023283	-2.1668107345683807
-1.9111462576224878	-2.1603627287465548
-1.906588028243679	-2.1538390693988916
-1.9020393801934479	-2.1472953453147614
-1.897493386324258	-2.1407315679325403
-1.892951001853369	-2.1341592254294413
-1.8884155603651425	-2.1275796068659654
-1.8838830097249442	-2.1209880196652713
-1.8793505478642685	-2.1143877118646985
-1.874818594095631	-2.1077832489098363
-1.8702880829992938	-2.101177010058271
-1.8657616822329262	-2.0945762131410626
-1.861248823337017	-2.0879913201240266
-1.8567550440861424	-2.0814200716131674
-1.8522688818195234	-2.0748532221681635
-1.847781458366085	-2.068261224402222
-1.843298007423596	-2.0616565398794453
-1.8388169155594054	-2.0550436015034914
-1.8343389671667938	-2.048423887205584
-1.8298655450433177	-2.041798053343548
-1.8253937072473978	-2.03516257901911
-1.820923927289254	-2.0285215001854606
-1.816453885123036	-2.0218739026458157
-1.8119861805733064	-2.0152263491567246
-1.80752547501419	-2.0085851802015338
-1.803081077759875	-2.001958312372849
-1.798652102689115	-1.9953381164033523
-1.7942138520333406	-1.9886976445985032
-1.7897777455868862	-1.9820582196867524
-1.7853387193354038	-1.9754123091762017
-1.7808963429768143	-1.9687630810147116
-1.7764508831735895	-1.962111072088612
-1.7720024263805483	-1.9554563664672913
-1.7675523876692252	-1.9488003511481102
-1.763109531612968	-1.9421474408891268
-1.7586736174235877	-1.9354863704640985
-1.7542421306230815	-1.92881853496644
-1.7498149954467073	-1.922151254443843
-1.745405420207827	-1.9154971195975692
-1.7410110042244715	-1.9088538840150315
-1.7366072199431748	-1.9021912950677409
-1.7322037593472455	-1.8955279262818743
-1.7277977954067192	-1.8888603525283219
-1.7233893915918748	-1.88218958220073
-1.7189770015428674	-1.8755143378367474
-1.7145607446587838	-1.8688369180470659
-1.7101410274499504	-1.8621574023247682
-1.705716777106845	-1.8554750479095956
-1.7012881837950347	-1.848792644539333
-1.6968570324675334	-1.8421136685538895
-1.692425134927148	-1.8354455170517927
-1.6880046905130306	-1.8287980122744822
