-1.300142275365333	-2.6991834215064174
-1.3001423508863337	-2.6991829811916395
-1.3001424264123491	-2.6991825408672625
-1.3001425019433803	-2.6991821005332852
-1.3001425774794273	-2.6991816601897067
-1.3001426530204903	-2.699181219836528
-1.3001427285665696	-2.6991807794737492
-1.3001428041176655	-2.69918033910137
-1.3001428796737784	-2.6991798987193887
-1.3001429552349082	-2.699179458327807
-1.3001430308010558	-2.699179017926622
-1.300143106372221	-2.699178577515834
-1.3001431819484048	-2.6991781370954446
-1.3001432575296066	-2.699177696665453
-1.3001433331158272	-2.699177256225858
-1.3001434087070665	-2.69917681577666
-1.3001434843033253	-2.6991763753178595
-1.3001435599046036	-2.6991759348494546
-1.3001436355109015	-2.699175494371446
-1.3001437111222198	-2.699175053883833
-1.3001437867385581	-2.6991746133866155
-1.3001438623599173	-2.6991741728797938
-1.3001439379862976	-2.699173732363367
-1.300144013617699	-2.699173291837335
-1.3001440892541223	-2.699172851301698
-1.3001441648955674	-2.699172410756455
-1.3001442405420345	-2.6991719702016064
-1.3001443161935233	-2.699171529637151
-1.3001443918500355	-2.6991710890630896
-1.3001444675115705	-2.6991706484794213
-1.3001445431781284	-2.699170207886146
-1.30014461884971	-2.6991697672832635
-1.3001446945263155	-2.6991693266707735
-1.3001447702079452	-2.699168886048676
-1.3001448458945992	-2.6991684454169707
-1.300144921586278	-2.699168004775657
-1.3001449972829817	-2.6991675641247346
-1.300145072984711	-2.699167123464203
-1.3001451486914655	-2.6991666827940635
-1.300145224403246	-2.699166242114314
-1.3001453001200527	-2.699165801424955
-1.3001453758418857	-2.6991653607259862
-1.3001454515687456	-2.6991649200174077
-1.3001455273006326	-2.699164479299219
-1.3001456030375464	-2.6991640385714195
-1.3001456787794883	-2.6991635978340085
-1.3001457545264576	-2.699163157086987
-1.3001458302784552	-2.6991627163303544
-1.3001459060354816	-2.6991622755641096
-1.3001459817975363	-2.6991618347882538
-1.3001460575646202	-2.6991613940027857
-1.3001461333367337	-2.6991609532077048
-1.3001462091138765	-2.699160512403012
-1.300146284896049	-2.699160071588706
-1.3001463606832522	-2.699159630764787
-1.3001464364754858	-2.699159189931254
-1.3001465122727498	-2.6991587490881077
-1.3001465880750454	-2.699158308235347
-1.300146663882372	-2.6991578673729726
-1.3001467396947302	-2.699157426500984
-1.3001468155121203	-2.6991569856193802
-1.3001468913345429	-2.699156544728161
-1.3001469671619978	-2.699156103827328
-1.3001470429944857	-2.699155662916878
-1.3001471188320062	-2.6991552219968145
-1.3001471946745606	-2.6991547810671337
-1.3001472705221488	-2.6991543401278357
-1.3001473463747706	-2.699153899178922
-1.3001474222324263	-2.699153458220391
-1.300147498095117	-2.699153017252244
-1.3001475739628423	-2.6991525762744795
